LATITUDE,LONGITUDE,SITE_CLASS
-33.24123683,151.411886,B
-33.24623683,151.411886,B
-33.25123683,151.411886,B
-33.25623683,151.411886,CD
-33.26123683,151.411886,CD
-33.26623683,151.411886,CD
-33.27123683,151.411886,D
-33.27623683,151.411886,D
-33.28123683,151.411886,D
-33.28623683,151.411886,D
-33.29123683,151.411886,B
-33.29623683,151.411886,B
-33.30123683,151.411886,B
-33.30623683,151.411886,B
-33.31123683,151.411886,B
-33.31623683,151.411886,D
-33.32123683,151.411886,D
-33.32623683,151.411886,D
-33.33123683,151.411886,B
-33.33623683,151.411886,B
-33.34123683,151.411886,B
-33.34623683,151.411886,B
-33.35123683,151.411886,B
-33.35623683,151.411886,B
-33.36123683,151.411886,B
-33.36623683,151.411886,B
-33.37123683,151.411886,B
-33.37623683,151.411886,B
-33.38123683,151.411886,B
-33.38623683,151.411886,B
-33.39123683,151.411886,B
-33.39623683,151.411886,B
-33.40123683,151.411886,B
-33.40623683,151.411886,D
-33.41123683,151.411886,D
-33.41623683,151.411886,B
-33.42123683,151.411886,D
-33.42623683,151.411886,B
-33.43123683,151.411886,B
-33.43623683,151.411886,B
-33.44123683,151.411886,B
-33.44623683,151.411886,B
-33.45123683,151.411886,B
-33.45623683,151.411886,B
-33.46123683,151.411886,B
-33.46623683,151.411886,B
-33.47123683,151.411886,B
-33.47623683,151.411886,B
-33.48123683,151.411886,B
-33.48623683,151.411886,B
-33.49123683,151.411886,D
-33.49623683,151.411886,B
-33.50123683,151.411886,B
-33.50623683,151.411886,B
-33.51123683,151.411886,B
-33.51623683,151.411886,D
-33.52123683,151.411886,B
-33.19123683,151.406886,B
-33.19623683,151.406886,B
-33.20123683,151.406886,B
-33.20623683,151.406886,B
-33.21123683,151.406886,CD
-33.21623683,151.406886,CD
-33.22123683,151.406886,CD
-33.22623683,151.406886,B
-33.23123683,151.406886,B
-33.23623683,151.406886,B
-33.24123683,151.406886,B
-33.24623683,151.406886,B
-33.25123683,151.406886,B
-33.25623683,151.406886,B
-33.26123683,151.406886,D
-33.26623683,151.406886,D
-33.27123683,151.406886,B
-33.27623683,151.406886,D
-33.28123683,151.406886,D
-33.28623683,151.406886,D
-33.29123683,151.406886,B
-33.29623683,151.406886,B
-33.30123683,151.406886,B
-33.30623683,151.406886,B
-33.31123683,151.406886,B
-33.31623683,151.406886,B
-33.32123683,151.406886,D
-33.32623683,151.406886,D
-33.33123683,151.406886,D
-33.33623683,151.406886,B
-33.34123683,151.406886,B
-33.34623683,151.406886,B
-33.35123683,151.406886,B
-33.35623683,151.406886,B
-33.36123683,151.406886,B
-33.36623683,151.406886,B
-33.37123683,151.406886,B
-33.37623683,151.406886,B
-33.38123683,151.406886,B
-33.38623683,151.406886,B
-33.39123683,151.406886,B
-33.39623683,151.406886,B
-33.40123683,151.406886,B
-33.40623683,151.406886,B
-33.41123683,151.406886,B
-33.41623683,151.406886,D
-33.42123683,151.406886,D
-33.42623683,151.406886,B
-33.43123683,151.406886,B
-33.43623683,151.406886,B
-33.44123683,151.406886,B
-33.44623683,151.406886,B
-33.45123683,151.406886,B
-33.45623683,151.406886,B
-33.46123683,151.406886,B
-33.46623683,151.406886,B
-33.47123683,151.406886,B
-33.47623683,151.406886,B
-33.48123683,151.406886,B
-33.48623683,151.406886,D
-33.49123683,151.406886,B
-33.49623683,151.406886,B
-33.50123683,151.406886,B
-33.50623683,151.406886,B
-33.51123683,151.406886,B
-33.51623683,151.406886,B
-33.52123683,151.406886,B
-33.18623683,151.401886,B
-33.19123683,151.401886,B
-33.19623683,151.401886,B
-33.20123683,151.401886,B
-33.20623683,151.401886,B
-33.21123683,151.401886,B
-33.21623683,151.401886,B
-33.22123683,151.401886,B
-33.22623683,151.401886,B
-33.23123683,151.401886,B
-33.23623683,151.401886,B
-33.24123683,151.401886,B
-33.24623683,151.401886,B
-33.25123683,151.401886,B
-33.25623683,151.401886,B
-33.26123683,151.401886,B
-33.26623683,151.401886,D
-33.27123683,151.401886,D
-33.27623683,151.401886,D
-33.28123683,151.401886,D
-33.28623683,151.401886,D
-33.29123683,151.401886,B
-33.29623683,151.401886,B
-33.30123683,151.401886,B
-33.30623683,151.401886,B
-33.31123683,151.401886,B
-33.31623683,151.401886,B
-33.32123683,151.401886,D
-33.32623683,151.401886,D
-33.33123683,151.401886,B
-33.33623683,151.401886,B
-33.34123683,151.401886,B
-33.34623683,151.401886,B
-33.35123683,151.401886,B
-33.35623683,151.401886,B
-33.36123683,151.401886,B
-33.36623683,151.401886,B
-33.37123683,151.401886,B
-33.37623683,151.401886,B
-33.38123683,151.401886,B
-33.38623683,151.401886,B
-33.39123683,151.401886,B
-33.39623683,151.401886,B
-33.40123683,151.401886,B
-33.40623683,151.401886,B
-33.41123683,151.401886,B
-33.41623683,151.401886,B
-33.42123683,151.401886,D
-33.42623683,151.401886,B
-33.43123683,151.401886,B
-33.43623683,151.401886,B
-33.44123683,151.401886,B
-33.44623683,151.401886,B
-33.45123683,151.401886,B
-33.45623683,151.401886,B
-33.46123683,151.401886,B
-33.46623683,151.401886,B
-33.47123683,151.401886,B
-33.47623683,151.401886,B
-33.48123683,151.401886,B
-33.48623683,151.401886,B
-33.49123683,151.401886,B
-33.49623683,151.401886,B
-33.50123683,151.401886,B
-33.50623683,151.401886,B
-33.51123683,151.401886,B
-33.51623683,151.401886,B
-33.52123683,151.401886,B
-33.52623683,151.401886,B
-33.17123683,151.396886,B
-33.17623683,151.396886,B
-33.18123683,151.396886,B
-33.18623683,151.396886,B
-33.19123683,151.396886,B
-33.19623683,151.396886,B
-33.20123683,151.396886,B
-33.20623683,151.396886,B
-33.21123683,151.396886,B
-33.21623683,151.396886,B
-33.22123683,151.396886,B
-33.22623683,151.396886,B
-33.23123683,151.396886,B
-33.23623683,151.396886,B
-33.24123683,151.396886,B
-33.24623683,151.396886,B
-33.25123683,151.396886,B
-33.25623683,151.396886,B
-33.26123683,151.396886,B
-33.26623683,151.396886,D
-33.27123683,151.396886,D
-33.27623683,151.396886,D
-33.28123683,151.396886,D
-33.28623683,151.396886,D
-33.29123683,151.396886,B
-33.30123683,151.396886,B
-33.30623683,151.396886,B
-33.31123683,151.396886,B
-33.31623683,151.396886,B
-33.32123683,151.396886,D
-33.32623683,151.396886,D
-33.33123683,151.396886,D
-33.33623683,151.396886,B
-33.34123683,151.396886,B
-33.34623683,151.396886,B
-33.35123683,151.396886,B
-33.35623683,151.396886,D
-33.36123683,151.396886,B
-33.36623683,151.396886,B
-33.37123683,151.396886,B
-33.37623683,151.396886,B
-33.38123683,151.396886,B
-33.38623683,151.396886,B
-33.39123683,151.396886,B
-33.39623683,151.396886,B
-33.40123683,151.396886,B
-33.40623683,151.396886,B
-33.41123683,151.396886,B
-33.41623683,151.396886,B
-33.42123683,151.396886,D
-33.42623683,151.396886,D
-33.43123683,151.396886,B
-33.43623683,151.396886,B
-33.44123683,151.396886,B
-33.44623683,151.396886,B
-33.45123683,151.396886,B
-33.45623683,151.396886,B
-33.46123683,151.396886,B
-33.46623683,151.396886,B
-33.47123683,151.396886,D
-33.47623683,151.396886,B
-33.48123683,151.396886,B
-33.48623683,151.396886,B
-33.49123683,151.396886,B
-33.49623683,151.396886,B
-33.50123683,151.396886,B
-33.50623683,151.396886,B
-33.51123683,151.396886,B
-33.51623683,151.396886,B
-33.52123683,151.396886,B
-33.52623683,151.396886,B
-33.15623683,151.391886,B
-33.16123683,151.391886,B
-33.16623683,151.391886,B
-33.17123683,151.391886,B
-33.17623683,151.391886,B
-33.18123683,151.391886,B
-33.18623683,151.391886,B
-33.19123683,151.391886,B
-33.19623683,151.391886,B
-33.20123683,151.391886,B
-33.20623683,151.391886,B
-33.21123683,151.391886,B
-33.21623683,151.391886,CD
-33.22123683,151.391886,B
-33.22623683,151.391886,B
-33.23123683,151.391886,CD
-33.23623683,151.391886,B
-33.24123683,151.391886,CD
-33.24623683,151.391886,CD
-33.25123683,151.391886,B
-33.25623683,151.391886,CD
-33.26123683,151.391886,D
-33.26623683,151.391886,D
-33.27123683,151.391886,D
-33.27623683,151.391886,D
-33.28123683,151.391886,CD
-33.28623683,151.391886,B
-33.29123683,151.391886,B
-33.30123683,151.391886,B
-33.30623683,151.391886,B
-33.31123683,151.391886,B
-33.31623683,151.391886,D
-33.32123683,151.391886,D
-33.32623683,151.391886,D
-33.33123683,151.391886,D
-33.33623683,151.391886,B
-33.34123683,151.391886,B
-33.34623683,151.391886,D
-33.35123683,151.391886,D
-33.35623683,151.391886,B
-33.36123683,151.391886,B
-33.36623683,151.391886,B
-33.37123683,151.391886,B
-33.37623683,151.391886,B
-33.38123683,151.391886,B
-33.38623683,151.391886,B
-33.39123683,151.391886,B
-33.39623683,151.391886,B
-33.40123683,151.391886,B
-33.40623683,151.391886,B
-33.41123683,151.391886,B
-33.41623683,151.391886,B
-33.42123683,151.391886,B
-33.42623683,151.391886,B
-33.43123683,151.391886,D
-33.43623683,151.391886,B
-33.44123683,151.391886,B
-33.44623683,151.391886,B
-33.45123683,151.391886,B
-33.45623683,151.391886,B
-33.46123683,151.391886,B
-33.46623683,151.391886,D
-33.47123683,151.391886,D
-33.47623683,151.391886,B
-33.48123683,151.391886,B
-33.48623683,151.391886,B
-33.49123683,151.391886,D
-33.49623683,151.391886,D
-33.50123683,151.391886,B
-33.50623683,151.391886,B
-33.51123683,151.391886,B
-33.51623683,151.391886,B
-33.52123683,151.391886,B
-33.14623683,151.386886,B
-33.15123683,151.386886,B
-33.15623683,151.386886,B
-33.16123683,151.386886,B
-33.16623683,151.386886,B
-33.17123683,151.386886,B
-33.17623683,151.386886,B
-33.18123683,151.386886,B
-33.18623683,151.386886,B
-33.19123683,151.386886,B
-33.19623683,151.386886,B
-33.20123683,151.386886,B
-33.20623683,151.386886,B
-33.21123683,151.386886,B
-33.21623683,151.386886,CD
-33.22123683,151.386886,CD
-33.22623683,151.386886,B
-33.23123683,151.386886,CD
-33.23623683,151.386886,CD
-33.24123683,151.386886,CD
-33.24623683,151.386886,CD
-33.25123683,151.386886,CD
-33.25623683,151.386886,CD
-33.26123683,151.386886,D
-33.26623683,151.386886,D
-33.27123683,151.386886,D
-33.27623683,151.386886,B
-33.28123683,151.386886,B
-33.28623683,151.386886,B
-33.29123683,151.386886,B
-33.30123683,151.386886,B
-33.30623683,151.386886,B
-33.31123683,151.386886,B
-33.31623683,151.386886,B
-33.32123683,151.386886,B
-33.32623683,151.386886,CD
-33.33123683,151.386886,D
-33.33623683,151.386886,D
-33.34123683,151.386886,D
-33.34623683,151.386886,CD
-33.35123683,151.386886,B
-33.35623683,151.386886,B
-33.36123683,151.386886,B
-33.36623683,151.386886,B
-33.37123683,151.386886,B
-33.37623683,151.386886,B
-33.38123683,151.386886,B
-33.38623683,151.386886,B
-33.39123683,151.386886,B
-33.39623683,151.386886,B
-33.40123683,151.386886,B
-33.40623683,151.386886,B
-33.41123683,151.386886,B
-33.41623683,151.386886,B
-33.42123683,151.386886,B
-33.42623683,151.386886,B
-33.43123683,151.386886,D
-33.43623683,151.386886,D
-33.44123683,151.386886,B
-33.44623683,151.386886,B
-33.45123683,151.386886,B
-33.45623683,151.386886,B
-33.46123683,151.386886,B
-33.46623683,151.386886,D
-33.47123683,151.386886,D
-33.47623683,151.386886,D
-33.48123683,151.386886,B
-33.48623683,151.386886,D
-33.49123683,151.386886,D
-33.49623683,151.386886,D
-33.50123683,151.386886,B
-33.50623683,151.386886,B
-33.51123683,151.386886,B
-33.51623683,151.386886,B
-33.52123683,151.386886,B
-33.11623683,151.381886,B
-33.13123683,151.381886,B
-33.13623683,151.381886,B
-33.14123683,151.381886,B
-33.14623683,151.381886,B
-33.15123683,151.381886,B
-33.15623683,151.381886,B
-33.16123683,151.381886,B
-33.16623683,151.381886,B
-33.17123683,151.381886,B
-33.17623683,151.381886,B
-33.18123683,151.381886,B
-33.18623683,151.381886,B
-33.19123683,151.381886,B
-33.19623683,151.381886,B
-33.20123683,151.381886,B
-33.20623683,151.381886,B
-33.21123683,151.381886,B
-33.21623683,151.381886,B
-33.22123683,151.381886,CD
-33.22623683,151.381886,CD
-33.23123683,151.381886,CD
-33.23623683,151.381886,CD
-33.24123683,151.381886,B
-33.24623683,151.381886,B
-33.25123683,151.381886,CD
-33.25623683,151.381886,CD
-33.26123683,151.381886,D
-33.26623683,151.381886,D
-33.27123683,151.381886,B
-33.27623683,151.381886,D
-33.28123683,151.381886,B
-33.28623683,151.381886,B
-33.29123683,151.381886,B
-33.29623683,151.381886,B
-33.30123683,151.381886,B
-33.30623683,151.381886,B
-33.31123683,151.381886,B
-33.31623683,151.381886,B
-33.32123683,151.381886,B
-33.32623683,151.381886,B
-33.33123683,151.381886,CD
-33.33623683,151.381886,B
-33.34123683,151.381886,CD
-33.34623683,151.381886,B
-33.35123683,151.381886,B
-33.35623683,151.381886,B
-33.36123683,151.381886,B
-33.36623683,151.381886,CD
-33.37123683,151.381886,CD
-33.37623683,151.381886,CD
-33.38123683,151.381886,B
-33.38623683,151.381886,B
-33.39123683,151.381886,B
-33.39623683,151.381886,B
-33.40123683,151.381886,B
-33.40623683,151.381886,B
-33.41123683,151.381886,B
-33.41623683,151.381886,B
-33.42123683,151.381886,B
-33.42623683,151.381886,B
-33.43123683,151.381886,B
-33.43623683,151.381886,D
-33.44123683,151.381886,B
-33.44623683,151.381886,B
-33.45123683,151.381886,B
-33.45623683,151.381886,B
-33.46123683,151.381886,B
-33.46623683,151.381886,D
-33.48623683,151.381886,D
-33.50123683,151.381886,B
-33.50623683,151.381886,B
-33.51123683,151.381886,B
-33.51623683,151.381886,B
-33.52123683,151.381886,B
-33.52623683,151.381886,B
-33.53123683,151.381886,B
-33.10123683,151.376886,B
-33.10623683,151.376886,B
-33.11123683,151.376886,B
-33.11623683,151.376886,B
-33.12123683,151.376886,B
-33.12623683,151.376886,B
-33.13123683,151.376886,B
-33.13623683,151.376886,B
-33.14123683,151.376886,B
-33.14623683,151.376886,B
-33.15123683,151.376886,B
-33.15623683,151.376886,B
-33.16123683,151.376886,B
-33.16623683,151.376886,B
-33.17123683,151.376886,B
-33.17623683,151.376886,B
-33.18123683,151.376886,B
-33.18623683,151.376886,B
-33.19123683,151.376886,B
-33.19623683,151.376886,B
-33.20123683,151.376886,B
-33.20623683,151.376886,CD
-33.21123683,151.376886,CD
-33.21623683,151.376886,CD
-33.22123683,151.376886,CD
-33.22623683,151.376886,CD
-33.23123683,151.376886,CD
-33.23623683,151.376886,CD
-33.24123683,151.376886,B
-33.24623683,151.376886,B
-33.25123683,151.376886,B
-33.25623683,151.376886,B
-33.26123683,151.376886,B
-33.26623683,151.376886,D
-33.27123683,151.376886,D
-33.27623683,151.376886,B
-33.28123683,151.376886,B
-33.28623683,151.376886,B
-33.29123683,151.376886,B
-33.29623683,151.376886,B
-33.30123683,151.376886,B
-33.30623683,151.376886,B
-33.31123683,151.376886,B
-33.31623683,151.376886,B
-33.32123683,151.376886,B
-33.32623683,151.376886,B
-33.33123683,151.376886,CD
-33.33623683,151.376886,B
-33.34123683,151.376886,B
-33.34623683,151.376886,CD
-33.35123683,151.376886,B
-33.35623683,151.376886,CD
-33.36123683,151.376886,CD
-33.36623683,151.376886,CD
-33.37123683,151.376886,CD
-33.37623683,151.376886,CD
-33.38123683,151.376886,CD
-33.38623683,151.376886,B
-33.39123683,151.376886,B
-33.39623683,151.376886,B
-33.40123683,151.376886,B
-33.40623683,151.376886,B
-33.41123683,151.376886,B
-33.41623683,151.376886,B
-33.42123683,151.376886,B
-33.42623683,151.376886,B
-33.43123683,151.376886,B
-33.43623683,151.376886,D
-33.44123683,151.376886,B
-33.44623683,151.376886,B
-33.45123683,151.376886,B
-33.45623683,151.376886,B
-33.46123683,151.376886,B
-33.46623683,151.376886,B
-33.50123683,151.376886,D
-33.50623683,151.376886,B
-33.51123683,151.376886,B
-33.51623683,151.376886,B
-33.52123683,151.376886,B
-33.52623683,151.376886,B
-33.53123683,151.376886,B
-33.09623683,151.371886,B
-33.10123683,151.371886,B
-33.10623683,151.371886,B
-33.11123683,151.371886,B
-33.11623683,151.371886,B
-33.12123683,151.371886,B
-33.12623683,151.371886,B
-33.13123683,151.371886,B
-33.13623683,151.371886,B
-33.14123683,151.371886,CD
-33.14623683,151.371886,CD
-33.15123683,151.371886,B
-33.15623683,151.371886,B
-33.16123683,151.371886,B
-33.16623683,151.371886,B
-33.17123683,151.371886,B
-33.17623683,151.371886,B
-33.18123683,151.371886,CD
-33.18623683,151.371886,B
-33.19123683,151.371886,B
-33.19623683,151.371886,B
-33.20123683,151.371886,CD
-33.20623683,151.371886,CD
-33.21123683,151.371886,B
-33.21623683,151.371886,CD
-33.22123683,151.371886,B
-33.22623683,151.371886,B
-33.23123683,151.371886,CD
-33.23623683,151.371886,CD
-33.24123683,151.371886,B
-33.24623683,151.371886,B
-33.25123683,151.371886,B
-33.25623683,151.371886,B
-33.26123683,151.371886,B
-33.26623683,151.371886,D
-33.27123683,151.371886,B
-33.27623683,151.371886,B
-33.28123683,151.371886,B
-33.28623683,151.371886,B
-33.29123683,151.371886,B
-33.29623683,151.371886,B
-33.30123683,151.371886,B
-33.30623683,151.371886,B
-33.31123683,151.371886,B
-33.31623683,151.371886,B
-33.32123683,151.371886,B
-33.32623683,151.371886,B
-33.33123683,151.371886,CD
-33.33623683,151.371886,CD
-33.34123683,151.371886,B
-33.34623683,151.371886,CD
-33.35123683,151.371886,CD
-33.35623683,151.371886,CD
-33.36123683,151.371886,CD
-33.36623683,151.371886,B
-33.37123683,151.371886,B
-33.37623683,151.371886,B
-33.38123683,151.371886,CD
-33.38623683,151.371886,B
-33.39123683,151.371886,B
-33.39623683,151.371886,B
-33.40123683,151.371886,B
-33.40623683,151.371886,B
-33.41123683,151.371886,B
-33.41623683,151.371886,B
-33.42123683,151.371886,B
-33.42623683,151.371886,B
-33.43123683,151.371886,D
-33.43623683,151.371886,D
-33.44123683,151.371886,D
-33.44623683,151.371886,B
-33.45123683,151.371886,B
-33.45623683,151.371886,B
-33.46123683,151.371886,B
-33.46623683,151.371886,B
-33.47123683,151.371886,B
-33.50123683,151.371886,D
-33.50623683,151.371886,B
-33.51123683,151.371886,B
-33.51623683,151.371886,B
-33.52123683,151.371886,B
-33.52623683,151.371886,B
-33.09623683,151.366886,B
-33.10123683,151.366886,B
-33.10623683,151.366886,B
-33.11123683,151.366886,B
-33.11623683,151.366886,B
-33.12123683,151.366886,B
-33.12623683,151.366886,B
-33.13123683,151.366886,B
-33.13623683,151.366886,B
-33.14123683,151.366886,B
-33.14623683,151.366886,CD
-33.15123683,151.366886,CD
-33.15623683,151.366886,CD
-33.16123683,151.366886,CD
